Соотношение матрица-наполнитель;Плотность, кг/м3;модуль упругости, ГПа;Количество отвердителя, м.%;Содержание эпоксидных групп,%_2;Температура вспышки, С_2;Поверхностная плотность, г/м2;Модуль упругости при растяжении, ГПа;Прочность при растяжении, МПа;Потребление смолы, г/м2;Угол нашивки, град;Шаг нашивки;Плотность нашивки
0,528358884;0,626774753;0,559953099;0,349396792;0,686805013;0,548358519;0,492922338;0,248307447;0,223640721;0,480537122;0;0,385380771;0,489129355
0,478242662;0,580336004;0,539443131;0,812362861;0,661113444;0,621320152;0,443476748;0,401806289;0,53760568;0,570471385;0;0,26612591;0,931878667
0,586250542;0,189633163;0,435042234;0,706222852;0,416116444;0,438537013;0,424952399;0,296758673;0,303685305;0,339962741;0;0,568517474;0,563478487
0,942544006;0,443561154;0,382844855;0,488286787;0,610873583;0,268433148;0,391587548;0,527408818;0,568325138;0,78005587;0;0,974177558;0,40281675
0,648514423;0,722192257;0,36769838;0,475778347;0,495015697;0,401683749;0,333372118;0,641308454;0,326863153;0,803489224;0;0,711798203;0,490669269
0,73951097;0,60245616;0,342948111;0,351392034;0,428458128;0,749186751;0,203946703;0,615005714;0,239118549;0,603660143;0;0,633234549;0,670104653
0,540136741;0,342239512;0,391665644;0,526081776;0,368569989;0,336321585;0,520966729;0,644020765;0,536104042;0,433696643;0;0,341936093;0,281292004
0,49995297;0,40473124;0,378413934;0,52176603;0,300014623;0,403675839;0,662720699;0,369004623;0,599487063;0,225594856;0;0,636757053;0,45631142
0,403177143;0,532033398;0,888996924;0,53473847;0,256519964;0,423103318;0,380289364;0,596141585;0,821671237;0,226458357;0;0,222922808;0,425409011
0,696367969;0,576901165;0,675999476;0,597201744;0,595648322;0,448168588;0,07283435;0,609050916;0,401777588;0,520230154;0;0,37191848;0,139029535
0,252419539;0,660814321;0,175870544;0,295815826;0,603152004;0,434842602;0,744004247;0;0,231033575;0,367666155;0;0,443044874;0,010537378
0,739697051;0,572051158;0,454775139;0,648651963;0,491173741;0,50344369;0,056422873;0,73660154;0,592774381;0,542653475;0;0,53640038;0,717815447
0,665363648;0,217912788;0,606473432;0,801615985;0,529632906;0,526185531;0,215701064;0,575038995;0,803661862;0,32711563;0;0,503769855;0,665075588
0,593357098;0,545624252;0,214485331;0,706019636;0,375212859;0,279263498;0,183905488;0,534265725;0,366936208;0,586597589;0;0,620434304;0,741304549
0,251163481;0,63929993;0,193218973;0,369122441;0,822084498;0,20155675;0,142308966;0,523779613;0,265168126;0,502787334;0;0,629849131;0,181479808
0,581242932;0,781615985;0,312087865;0,270060408;0,686551553;0,214688018;0,311713716;0,223731112;0,14063036;0,619993001;0;0,284226686;0,269145037
0,350153881;0,352452521;0,835596055;0,509414605;0,507914235;0,42948105;0,100724078;0,546339487;0,339035985;0,635003315;0;0,262448967;0,281888171
0,482481128;0,39721066;0,378480171;0,307589088;0,645257029;0,587315956;0,418789759;0,439161929;0,620719423;0,970574298;0;0,453703721;0,564514628
0,619743588;0,672461659;0,385677634;0,611927106;0,466506759;0,635364603;0,30528256;0,631180922;0,253849909;0,497772373;0;0,735542601;0,913273343
0,766462781;0,586191961;0,645511023;0,694808145;0,196052896;0,963301228;0,478646002;0,320892024;0,184365855;0,547963074;0;0,456280445;0,398987147
0,455201218;0,578482358;0,635690899;0,497620029;0,633124768;0,708791571;0,230615558;0,57042227;0,535225604;0,277884459;0;0,702090713;0,593325368
0,61636011;0,640782661;0,471167575;0,661635485;0,788139559;0,605493093;0,615977998;0,433480273;0,486596983;0,270722492;0;0,513421215;0,965011999
0,278044503;0,755706352;0,55818212;0,774299394;0,722024936;0,656196582;0,097609519;0,228302281;0,317223796;0,441898941;0;0,491322651;0,335403071
0,704138678;0,6929959;0,450682766;0,647194712;0,574084092;0,600075781;0,38192038;0,294150109;0,30264053;0,738578375;0;0,397443364;0,468298368
0,387108762;0,38137594;0,168967372;0,41153103;0,164164752;0,525754301;0,054555191;0,654413026;0,593918565;0,848518983;0;0,088859267;0,610001787
0,627251927;0,434727104;0,553485407;0,022476795;0,302070523;0,298089308;0,309291712;0,386898601;0,542923328;0,58511675;0;0,332854334;0,701251965
0,535820734;0,33066308;0,56428188;0,686538907;0,205811277;0,433466049;0,32488739;0,584259225;0,570276211;0,962565689;0;0,55333385;0,281960774
0,551111624;0,520685254;0,277241068;0,296829075;0,459414122;0,691832053;0,180745763;0,519200322;0,394557815;0,462911357;0;0,26873374;0,369129083
0,364434519;0,602262928;0,288996209;0,767724074;0,608489259;0,460322151;0,331168628;0,385870573;0,2953611;0,262340578;0;0,311059541;0,770908772
0,619714094;0,669800132;0,451483479;0,496177651;0,541907903;0,396611676;0,641073926;0,502723608;0,498811304;0,480267097;0;0,547766495;0,42516461
0,42949463;0,28804403;0,4960344;0,454280084;0,680010595;0,412225147;0,815537769;0,529420207;0,717532122;0,583177906;0;0,568136904;0,994017129
0,491719514;0,652450412;0,620272485;0,109305513;0,727901392;0,680206639;0,382657853;0,5147803;0,979833597;0,89812237;0;0,548724988;0,591913955
0,183434434;0,203799423;0,327693837;0,570242228;0,500318085;0,396833847;0,34432395;0,606885609;0,848912122;0,470777833;0;0,100735226;0,605607277
0,723595624;0,70202134;0,624427734;0,525078664;0,565481736;0,800512302;0,612670784;0,572091783;0,476391196;0,523562248;0;0,43255717;0,512607445
0,28841307;0,55817623;0,513997855;0,264530176;0,427240666;0,407754912;0,432673686;0,176993047;0,30394834;0,633069148;0;0,906516452;0,292795899
0,508472689;0,832688872;0,633947189;0,262434309;0,518580893;0,248004389;0,424262372;0,396594113;0,45002222;0,737145393;0;0,67909274;0,353127572
0,610828826;0,289736152;0,218142286;0,23015075;0,824416313;0,070180051;0,331293981;0,707595931;0,554937734;0,179979816;0;0,245708797;0,615649889
0,690606882;0,127309362;0,405757362;0,626051892;0,766331936;0,5138744;0,526737245;0,686696424;0,611414768;0,531598044;0;0,148309838;0,201330562
0,554167588;0,22922139;0,788132194;0,075950607;0,756303425;0,492213265;0,314673176;0,441865621;0,548729701;0,716166934;0;0,910134686;0,895198847
0,331576739;0,546334129;0,404012423;0,292023312;0,701573762;0,732005286;0,311580742;0,215782614;0,513579293;0,784694892;0;0,699678855;0,644868053
0,479640557;0,572289774;0,725435088;0,289708447;0,785435328;0,625673059;0,145452984;0,24811983;0,7077804;0,9241416;0;0,694201764;0,855208104
0,53475148;0,678226397;0,324367339;0,907153228;0,280669599;0,726403027;0,997948248;0,240411824;0,23662049;0,619503869;0;0,689193793;0,911434041
0,41772058;0,717405203;0,463081277;0,425316344;0,246791226;0,929160856;0,381798658;0,402261402;0,838170492;0,516092219;0;0,297539054;0,710796087
0,358118247;0,355420829;0,559075635;0,448368934;0,458732855;0,603688412;0,076521291;0,700563597;0,639947782;0,426470701;0;0,487078271;0,250453959
0,419591337;0,467184781;0,260060112;0,604673896;0,660850312;0,956024915;0,682575711;0,615862758;0,523598736;0,890643153;0;0,201758667;0,808825461
0,322797286;0,527576962;0,432089997;0,406658867;0,36159091;0,459098433;0,595613513;0,496434753;0,52982712;0,427796289;0;0,624215379;0,893169383
0,469142126;0,545790516;0,19974011;0,618801468;0,331509517;0,246034745;0,44688068;0,551594581;0,814287654;0,383456388;0;0,62590149;0,281609899
0,638327512;0,578499016;0,328894989;0,332515659;0,316948709;0,783761854;0,702091237;0,669338511;0,769601175;0,841273788;0;0,53696178;0,416009635
0,292289497;0,50223683;0,13763106;0,591229429;0,518144018;0,540190222;0,507595632;0,271935291;0,360663151;0,619228627;0;0,722950733;0,3190663
0,220832685;0,36884186;0,531652909;0,291754191;0,387745373;0,339567623;0,258678572;0,321082527;0,316466296;0,346774812;0;0,525677603;0,898142173
0,509739467;0,591237889;0,240946299;0,498956202;0,3383015;0,277136119;0,035676213;0,107938392;0,545861611;0,124231415;0;0,784564303;0,283183136
0,488209052;0,522904403;0,038974625;0,756519812;0,996408204;0,385917895;0,823741177;0,04487919;0,582423971;0,523970259;0;0,43285194;0,44814808
0,246272252;0,355495703;0,784975428;0,506653257;0,647264074;0,427627061;0,017741958;0,400607019;0,546203631;0,687845409;0;0,195106525;0,093513343
0,251846302;0,613122187;0,62682726;0,394278996;0,577259218;0,515610433;0,172496076;0,560430309;0,25088788;0,643866567;0;0,113941737;0,480453781
0,442039319;0,904850498;0,849914886;0,899689726;0,789690524;0,3637629;0,283852888;0,581358934;0,281872931;0,832156146;0;0,988281384;0,570031635
0,393854554;0,527655255;0,621621145;0,450925392;0,174514961;0,310634208;0,56763359;0,36422747;0,836928722;0,462531449;0;0,4015493;0,724321833
0,290904629;0,829071225;0,462549755;0,452293784;0,541788251;0,57509278;0,550558214;0,536900642;0,611481263;0,181517712;0;0,576147623;0,171171144
0,564077928;0,642091894;0,328462638;0,632521214;0,438727222;0,376434299;0,008577445;0,371986772;0,262402267;0,409005439;0;0,454106622;0,728063835
0,597314135;0,823015879;0,393656556;0,457654836;0,762389098;0,638923304;0,455126806;0,456436166;0,579067209;0,617737902;0;0,40156112;0,660259548
0,440617671;0,327372614;0,266705459;0,421862766;0,496863311;0,827585107;0,245201433;0,613157125;0,373419249;0,268987543;0;0,415136009;0,611356733
0,689348375;0,264123527;0,352381875;0,224351974;0,692274563;0,781226259;0,852869375;0,642342018;0,380944328;0,795564547;0;0,734772624;0,240613014
0,575546518;0,672044696;0,425127141;0,338076533;0,380929264;0,753056429;0,287908049;0,408837783;0,399833779;0,485144142;0;0,472263879;0,545309899
0,497820129;0,803973117;0,001154991;0,266244307;0,2154222;0,381860196;0,052609022;0,536379583;0,499027836;0,589655088;0;0,761494762;0,940637318
0,805787851;0,412653814;0,473255457;0,44281846;0,63713854;0,522062167;0,390031455;0,671561825;0,401248476;0,690266032;0;0,473095381;0,178584583
0,577096637;0,696555481;0,290202158;0,737100384;0,528654776;0,386197443;0,098906265;0,476948802;0,850126258;0,304106896;0;0,364551379;0,34317567
0,396677849;0,126066378;0,27160284;0,358528878;0,633547617;0,363664278;0,360857874;0,651666894;0,491186628;0,112880935;0;0,581640377;0,39306796
0,988409487;0,821338268;0,237181517;0,159072266;0,349305928;0,235164173;0,287366427;0,30231837;0,597329684;0,445796988;0;0,591006854;0,291534986
0,492918853;0,222073751;0,303016388;0,649638623;0,620360655;0,434961071;0,287976925;0,730506704;0,506422596;0,714667697;0;0,555851646;0,111903341
0,319137653;0,610782648;0,656201117;0,343487438;0,488945042;0,343976217;0,429196666;0,453498505;0,37070505;0,186159021;0;0,039007308;0,159278679
0,202502803;0,555978053;0,55020683;0,101971586;0,444434245;0,916323692;0,220757477;0,371364316;0,447953469;0,546718284;0;0,440001667;0,910291673
0,517952689;0,781824656;0,679840377;0,467451328;0,715421828;0,431428993;0,22651828;0,2928618;0,446687354;0,349363966;0;0,050575597;0,965999365
0,700362501;0,426380781;0,512652295;0,62513939;0,633316336;0,664831633;0,182594979;0,561118;0,653586718;0,535788562;0;0,851312198;0,632219082
0,265043545;0,412126524;0,527418872;0,681022667;0,429377457;0,456024649;0,343490322;0,919979856;0,444364799;0,605661095;0;0,592039116;0,783121323
0,800577937;0,830695891;0,739376886;0,414123413;0,371693629;0,828910023;0,269495745;0,125174856;0,383418354;0,621897357;0;0,474494374;0,50201412
0,343567596;0,699895108;0,341369433;0,83729122;0,692866945;0,595252469;0,347465269;0,462817376;0,24971601;0,442962455;0;0,628765194;0,235256028
0,451899676;0,301739157;0,561596871;0,279877615;0,744983409;0,886710412;0,169062669;0,547367537;0,301833609;0,844737009;0;0,381861498;0,181784384
0,27281169;0,599576553;0,290837217;0,508939013;0,5602254;0,248111778;0,318976979;0,491315706;0,606666824;0,611325842;0;0,23140713;0,602578039
0,681495976;0,280068274;0,451234557;0,705392295;0,642031512;0,769237112;0,765786804;0,133545835;0,652438005;0,583880287;0;0,793513887;0,331681626
0,706847885;0,908404297;0,636617223;0,447894198;0,229081326;0,403976568;0,010763797;0,771572194;0,339180977;0,810548737;0;0,923074468;0,405287854
0,445169448;0,601872266;0,404334942;0,37954306;0,473688359;0,280225709;0,175895163;0,558588301;0,54971131;0,382259205;0;0,37889758;0,510432823
0,472264115;0,192066281;0,831153106;0,436834422;0,196088149;0,591690047;0,465795719;0,528349436;0,802985164;0,398125116;0;0,634651108;0,028917546
0,350804356;0,531703792;0,704238596;0,562130268;0,913877825;0,798097108;0,379330335;0,599854574;0,509130506;0,556386535;0;0,88655451;0,314728118
0,249804376;0,382643786;0,906683872;0,375797611;0,58083625;0,830187836;0,705489988;0,454176211;0,466224189;0,632236505;0;0,764839828;0,442011912
0,423718262;0,593963555;0,772333813;0,28615887;0,3565258;0,448188896;0,031544226;0,152478192;0,483405808;0,393317173;0;0,745482727;0,649817698
0,811400348;0,056363601;0,695001078;0,893698533;0,211385585;0,647422651;0,578222304;0,31236534;0,843640249;0,41960415;0;0,636441913;0,388598731
0,410480235;0,627090545;0,565207972;0,475893094;0,564871376;0,41953784;0,155886676;0,809782938;0,630999563;0,971628158;0;0,527383342;0,507694376
0,427852042;0,209278626;0,418547654;0,46832823;0,624927159;0,644308764;0,289070169;0,842943348;0,602427712;0,707240097;0;0,388995106;0,768272176
0,426713213;0,513721583;0,594961185;0,879434119;0,545757278;0,266595015;0,611963994;0,662851479;0,758772646;0,672226302;0;0,25395858;0,018889324
0,451417708;0,675877604;0;0,54273047;0,695805503;0,211344428;0,539853128;0,405072546;0,573153634;0,420437258;0;0,332461277;0,392506491
0,590947802;0,567333438;0,535040223;0,757569702;0,156784569;0,452483653;0,333301162;0,822261287;0,172365987;0,448601343;0;0,424537936;0,977130955
0,492596476;0,389450849;0,361390804;0,700517212;0,619822008;0,281766935;0,274100865;0,359264237;0,378075788;0,530486077;0;0,9051077;0,612140925
0,462580457;0,391329915;0,005389282;0,584803095;0,21290411;0,716723523;0,297197338;0,338099741;0,971987089;0,088499772;0;0,402182845;0,465297171
0,6212245;0,66960634;0,39537512;0,887241259;0,56370598;0,591976227;0,098195629;0,394600003;0,477700142;0,496490999;0;0,355628428;0,353472879
0,680266101;0,472794384;0,407307514;0,245267278;0,234165831;0,8307649;0,319120673;0,732956547;0,53833499;0,7027798;0;0,38668607;0,287842455
0,755422042;0,639222982;0,079000919;0,256816942;0,486569666;0,479610481;0,265758148;0,261411994;0,510710692;0,451763102;0;0,648279799;0,446098245
0,629154475;0,143912294;0,585300113;0,134229475;0,619472141;0,342580965;0,008283244;0,400330519;0,687952624;0,823351217;0;0,441032753;0,377654775
0,615684249;0,498134507;0,693256738;0,664658693;0,555379162;0,696861242;0,000824539;0,259397134;0,17343573;0,346007264;0;0,486732324;0,465023275
0,204500028;0,559689022;0,040546769;0,487638876;0,59674057;0,585061266;0,539209721;0,357064634;0,482503113;0,394558283;0;0,383411634;0,111980546
0,462812279;0,327435905;0,628428151;0,230481021;0,518342288;0,312773658;0,158097399;0,320293179;0,302932908;0,397654924;0;0,218838614;0,077016575
0,592040945;0,533589539;0,903491771;0,262561563;0,371781433;0,794086429;0,152342994;0,487331207;0,323379254;0,452353866;0;0,588936679;0,60308294
0,238697668;0,171678247;0,575959856;0,066593517;0,428432776;0,748221798;0,019392802;0,441006241;0,888101954;0,546018559;0;0,899382819;0,482539317
0,697615845;0,345997599;0,426350409;0,896083742;0,576049547;0,131071292;0,318591252;0,643179692;0,457580263;0,772861529;0;0,52697694;0,558759029
0,463282164;0,581525989;0,54930568;0,370333254;0,29211668;0,451697657;0,708555;0,73036564;0,795915029;0,530431827;0;0,251402543;0,810574473
0,780746718;0,551245367;0,259198387;0,887189088;0,858395557;0,57592644;0,310747504;0,639962958;0,54375847;0,890557521;0;0,415627145;0,632871388
0,065031643;0,674695581;0,317094467;0,46423607;0,309213729;0,189253612;0,274558038;0,431980133;0,433060294;0,764013923;0;0,781528782;0,372592729
0,400270448;0,454500459;0,381640467;0,570163062;0,117295815;0,334376079;0,914778316;0,460245854;0,384242082;0,395997729;0;0,440229159;0,502645531
0,486528003;0,590961615;0,187259611;0,342599985;0,413960082;0,617108141;0,291852403;0,894589266;0,344983793;0,48631722;1;0,494256494;0,510957988
0,450404041;0,307533468;0,471116881;0,033431524;0,734721168;0,431302666;0,316899898;0,514117233;0,194276494;0;1;0,582552643;0,728008238
0,20191988;0,593031395;0,5953424;0,506352367;0,304176439;0,591702064;0,475119381;0,534216267;0,544430422;0,825575543;1;0,431471106;0,492943529
0,867336936;0,677312657;0,687746658;0,604640537;0,690637275;0,41647936;0,670484961;0,306628697;0,342829996;0,70492827;1;0,536364701;0,628335613
0,301234502;0,319501276;0,118426396;0,541374363;0,638658911;0,73376609;0,902539641;0,894279572;0,634442814;0,629874808;1;0,616412145;0,6467763
0,432028836;0,165164305;0,480330768;0,732514506;0,47726971;0,627993604;0,115658573;0,459394172;0,48239039;0,595096114;1;0,533866393;0,857548211
0,390240465;0,402105146;0,488760074;0,587319159;0,59346633;0,332656531;0,720589772;0,401972539;0,370288294;0,252344699;1;0,437165618;0,380634753
0,381168262;0,209800692;0,506514176;0,564781825;0,641006828;0,713277812;0,579697925;0,6321464;0,633509707;0,386390717;1;0,831467434;0,28973816
0,410683542;0,686171223;0,573854701;0,478516321;0,410695242;0,750694304;0,51495735;0,903866687;0,493080518;0,340865163;1;0,682116454;0,379094188
0,431259522;0,471284527;0,979162614;0,35987278;0,630506395;0,653335951;0,075852363;0,410587744;0,692112779;0,08163275;1;0,521146623;0,529934217
0,421615308;0,717776363;0,315763374;0,257530876;0,303281007;0,699743273;0,428922275;0,458414319;0,653697004;0,40863848;1;0,466968066;0,478565977
0,504372478;0,583028812;0,464916987;0,276790537;0,321907484;0,234084107;0,566189193;0,265478955;0,504712938;0,171065346;1;0,463444823;0,281764044
0,266219283;0,6430368;0,274614373;0,234584399;0,43924028;0,321655232;0,4956108;0,253425515;0,566607199;0,6352576;1;0,571429809;0,447371089
0,426213835;0,487789509;0,53397919;0,834987659;0,398339796;0,535334366;0,417296495;0,426128074;0,664894915;0,369608596;1;0,603850891;0,594648935
0,2977961;0,532889542;0,349644011;0,758051521;0,625456718;0,716344865;0,348479321;0,39927605;0,557761872;0,260740282;1;0,554279635;0,628597998
0,380652138;0,188854941;0,0484778;0,667603125;0,517471707;0,777849123;0,111339135;0,2975714;0,531607263;0,375952696;1;0,307166439;0,670682799
0,300739012;0,575722567;0,217596398;0,514517311;0,834769894;0,829654919;0,261603257;0,468693771;0,275639456;0,565576702;1;0,486553364;0,420136878
0,728132802;0,046298697;0,441128211;0,663379266;0,629832725;0,382499907;0,761978428;0,533617759;0,480544704;0,471966031;1;0,467153504;0,485151355
0,403804151;0,932303852;0,130831205;0,444193722;0,806687707;0,419301047;0,527959506;0,484633753;0,642767419;0,35203881;1;0,624240289;0,473121298
0,850683734;0,423473574;0,525224159;0,258464904;0,131626609;0,41980733;0,248869123;0,443465479;0,508496849;0,58959195;1;0,414149676;0,39638213
0,384254291;0,129883228;0,347995039;0,386878705;0,486127819;0,376353429;0,193818908;0,080125316;0,579218824;0,747995978;1;0,35069265;0,770502236
0,517036897;0,543358221;0,733058318;0,571204866;0,524973477;0,235533794;0,422609268;0,607333154;0,493310886;0,508418322;1;0,8042642;0,620313231
0,598572151;0,312508169;0,490136974;0,69727871;0,466941848;0,498267932;0,061419326;0,581588954;0,719044013;0,643378556;1;0,420065745;0,491756142
0,258409213;0,252056999;0,015323905;0,582431652;0,404138121;0,041624768;0,381647065;0,193524763;0,584910623;0,637224902;1;0,823313508;0,660776266
0,698068087;0,487362048;0,679136648;0,711420501;0,403005325;0,276604026;0,759501992;0,45953762;0,559495127;0,392691366;1;0,349981576;0,509573374
0,577203172;0,605543696;0,630326288;0,490746927;0,774512263;0,592836862;0,777038005;0,403574493;0,253472762;1;1;0,451756218;0,342396882
0,225183674;0,309944458;0,509942376;0,78647202;0,541696528;0,654338935;0,402146242;0,57126793;0,386392451;0,801880991;1;0,542587188;0,639808112
0,7090669;0,46453539;0,686989748;0,487978193;0,412849739;0,303320893;0,460393713;0,268412329;0,350466975;0,727695111;1;0,524677519;0,807161332
0,223970835;0,381336029;0,410740659;0,641120826;0,567706522;0,498360036;0,718321405;0,466284738;0,127888261;0,870474399;1;0,541567728;0,470870402
0,632163932;0,401371921;0,886392343;0,460063416;0,570356564;0,678266496;0,495938982;0,620947591;0,390229706;0,364081159;1;0,430697022;0,596759897
0,207929331;0,611515786;0,424699379;0,522581922;0,551866546;0,37311207;0,119481131;0,570844101;0,76958906;0,678939509;1;0,626181993;0,593372493
0,490313138;0,514281263;0,727711088;0,848766185;0,49205105;0,684470707;0,315279861;0,37762571;0,544475308;0,343076585;1;0,284217045;0,417282074
0,427277933;0,493807565;0,449192751;0,716534166;0,423179732;0,484992556;0,377622663;0,064630593;0,660835604;0,132279304;1;0,503156351;0,472909055
0,376899725;0,462591695;0,426262383;0,603562424;0,557254724;0,19272323;0,1741678;0,6380771;0,334777781;0,464737773;1;0,315526603;0,468804111
0,495388781;0,706866687;0,375544705;0,128786176;0,494692332;0,36550939;0,959043768;0,652853137;0,405560738;0,51718491;1;0,59023732;0,624913059
0,525951166;0,756307082;0,439310266;0,130042184;0,722447398;0,259983947;0,070336899;0,589644609;0,171155363;0,30702838;1;0,790076239;0,793652357
0,444105616;0,640045389;0,34151675;0,244194289;0,086931525;0,426145534;0,646457249;0,483235721;0,781150495;0,459278957;1;0,52692747;0,467179431
0,694143079;0,421921121;0,222118952;0,6738476;0,337112683;0,727103642;0,45571316;0,397959905;0,523653554;0,749451351;1;0,373728177;0,625153713
0,532309736;0,566813595;0,446366388;0,416770452;0,492856669;0,63693073;0,549168297;0,574833722;0,192751675;0,769445305;1;0,695289302;0,741901384
0,700621489;0,637644363;0,658847173;0,720389023;0,462265258;0,731854586;0,478334034;0,507689002;0,278679446;0,540661115;1;0,362724586;0,738718428
0,171070502;0,28412128;0,765422055;0,456334443;0,488825745;0,487438713;0,231859652;0,626734411;0,308901629;0,778509891;1;0,638922213;0,384266776
0,346011032;0,454607219;0,349620587;0,462706809;0,513016401;0,365761985;0,287984313;0,492021109;0,467687243;0,73404924;1;0,686823601;0,489835472
0,562446542;0,622042497;0,346924994;0,347798446;0,368605541;0,470922734;0,459064425;0,819658343;0,397940207;0,70754808;1;0,677459456;0,522436583
0,371157488;0,274438512;0,491141608;0,428104274;0,550758406;0,520734165;0,580519672;0,453599771;0,563732475;0,671507483;1;0,267674236;0,456587909
0,339051755;0,340878967;0,366615088;0,632704212;0,271224587;0,818715946;0,382033305;0,446637248;0,265114535;0,47615061;1;0,016876274;0,818325007
0,589086621;0,559735983;0,596428543;0,503420924;0,678788991;0,068007682;0,598079171;0,530171008;0,039871404;0,735340294;1;0,576550866;0,334892753
0,592148273;0,835792954;0,916371805;0,517477424;0,39924733;0,286211352;0,549511851;0,455315025;0,963652049;0,593323849;1;0,328215265;0,699088823
0,623949804;0,553556979;0,269000976;0,634071478;0,379399444;0,593136285;0,309289943;0,198861189;0,45992403;0,494195858;1;0,709376195;0,555255918
0,429043581;0,749822695;0,399772607;0,648521886;0,307919343;0,158750026;0,378166137;0,345832508;0,519869045;0,361266307;1;0,438866521;0,398049931
0,996160553;0,880882274;0,504882298;0,448982819;0,296022834;0,263073651;0,029445044;0,294238326;0,929676433;0,646407319;1;0,567480224;0,61057687
0,616796466;0,633296036;0,773767766;0,476621162;0,622862202;0,257135846;0,183887268;0,667919322;0,247888817;0,4668855;1;0,564260286;0,5739403
0,314998308;0,671494697;0,637063326;0,702753106;0,651744809;0,570580311;0,035579317;0,372972856;0,512862194;0,421495392;1;0,507127934;0,579941339
0,4993345;0,600643858;0,194073792;0,285077338;0,42098389;0,312771585;0,334465812;0,586787666;0,721200744;0,46941142;1;0,43549737;0,256137529
0,35735672;0,605408323;0,323445228;0,434365464;0,425207434;0,424751233;0,884533122;0,538508172;0,339365335;0,218448823;1;0,557915449;0,534891534
0,636496087;0,516464456;0,665630171;0,217602785;0,215312452;0,654867679;0,059546071;0,692752722;0,46635186;0,041122174;1;0,44160572;0,539679324
0,424684718;0,747508692;0,270166085;0,919698981;0,81831091;0,322475214;0,650153664;0,08586881;0,159689242;0,428472526;1;0,598724439;0,328629505
0,339511075;0,865472094;0,170560779;0,087712118;0,666959846;0,527827763;0,387984163;0,828617246;0,084731726;0,282398251;1;0,490546712;0,265487174
0,524701454;0,931897635;0,426189571;0,204021606;0,496737992;0,318259333;0,408733392;0,371617315;0,791571992;0,750702279;1;0,24857855;0,593313798
0,352131293;0,640149559;0,364736404;0,769018354;0,22740295;0,122671641;0,351932291;0,450985653;0,29833075;0,413904842;1;0,429048053;0,703179124
0,776962247;0,843821512;0,300208322;0,385868942;0,686801196;0,426082305;0,335805421;0,5048426;0,474517597;0,430396584;1;0,609333325;0,443575307
0,766142534;0,501935285;0,111621256;0,748800043;0,341121319;0,215179069;0,359575029;0,388005041;0,498655668;0,420655107;1;0,121441205;0,765018628
0,651105437;0,303834287;0,71070941;0,684648367;0,446075633;0,571130893;0,204484231;0,277458327;0,597117467;0,70614309;1;0,390049967;0,616547243
0,635945091;0,20737491;0,205974251;0,254261756;0,773873852;0,645476758;0,006540811;0,469849845;0,060573853;0,327841246;1;0,74678353;0,791042187
0,344000303;0,53915162;0,344566486;0,263748138;0,5771481;0,806815021;0,496862459;0,662663232;0,767680291;0,579778244;1;0,591613344;0,494615186
0,629914547;0,534140278;0,463652263;0,733244203;0,297256097;0,308981723;0,403997185;0,55949518;0,473713555;0,424437407;1;0,294887421;0,514595129
0,462286906;0,73634118;0,245016581;0,463283658;0,450475638;0,431028158;0,004945203;0,537638486;0,584570201;0,308847157;1;0,420918248;0,717791867
0,787643039;0,704153927;0,689417178;0,680146188;0,513190444;0,463596982;0,952837077;0,69450567;0,543305443;0,420469635;1;0,73874588;0,611551488
0,207960315;0,47989574;0,199537333;0,427573794;0,132659269;0,581686145;0,271551987;0,692340875;0,334983413;0,577754671;1;0,847932148;0,593073082
0,579818826;0,774851857;0,660025398;0,128089184;0,23767472;0,575036806;0,153142556;0,736871651;0,684744596;0,718531292;1;0,437347196;0,836039183
0,230819235;0,86586605;0,017712165;0,441932307;0,284091528;0,307429518;0,533238762;0,369562903;0,693382027;0,366757768;1;0,425178385;0,589348298
0,419591033;0,369362607;0,361088199;0,642551518;0,463826679;0,720931432;0,473158657;0,794002916;0,914293857;0,635702469;1;0,462686344;0,494712674
0,452905633;0,463129626;0,139309943;0,423399061;0,617321316;0,646865007;0,355885006;0,430998986;0,749460992;0,395185022;1;0,402459029;0,43312331
0,478938746;0,463619473;0,679499759;0,235264516;0,202647093;0,508361174;0,479267178;0,386926739;0,392199308;0,492566787;1;0,523610821;0,705957583
0,196507924;0,704931803;0,307515175;0,415532325;0,657349499;0,467023891;0,103422753;0,446529218;0,307182851;0,448524416;1;0,585998139;0,710957958
0,361016464;0,394370717;0,438533176;0,408879848;0,322035807;0,83706458;0,469110151;0,626932653;0,497127175;0,44179477;1;0,318395115;0,509613639
0,338271624;0,954807181;0,506500423;0,482152625;0,518014013;0,501525379;0,417958586;0,432609595;0,217444921;0,532097919;1;0,754874835;0,316037731
0,572533535;0,336167555;0,128131266;0,280660281;0,458778786;0,230369878;0,087536662;0,450200271;0,604264203;0,541986761;1;0,638095698;0,530780672
0,41964727;0,520768018;0,440753318;0,513419813;0,552498839;0,621423378;0,877672794;0,51290777;0,655351857;0,335470663;1;0,553687214;0,3369671
0,861305863;0,775690596;0,743855204;0,311306415;0,480595499;0,746327574;0,16115727;0,318850453;0,553931576;0,483108392;1;0,444278407;0,554012411
0,332428986;0,572496314;0,873176665;0,606318672;0,559904684;0,34089603;0,512549477;0,175821989;0,334867818;0,717675203;1;0,758212679;0,602680619
0,56912092;0,226278815;0,301207542;0,256920462;0,131418992;0,721492771;0,452565785;0,141854124;0,476921992;0,630912223;1;0,177598668;0,624278994
